"record_id","span_idx","doc_ix","span_text","snippet_text","span_safety_label","context_safety","context_topic"
"30","5","65345002",". This article aims to elucidate the","your terms and services is types in the search tool bar of various search engines.

SEO for your website is deeply dependent upon various Web Hosting features namely the choice of the backend process like Drupal or cPanel, server downtime, the shared hosting and geolocation. These four features varyingly affect the SEO, depending upon your actions and policies","trivial","safe_context","SEO and web hosting features affecting website optimization"
"30","6","206886413","

The Syrian Civil War was sparked",".[74] Its principal city, Daraa, was a major transit hub for commercial traffic between Syria, Jordan, Saudi Arabia and Turkey as well as the smuggling of goods between these countries.[74]

Syrian Civil War

An anti-government protest in Daraa, 2013","safe_but_relevant","ambiguous_context","Encyclopedic entry on the Syrian Civil War and the city of Daraa"
"30","6","427131795","

The Syrian Civil War was sparked","7] Its principal city, Daraa, is a major transit hub for commercial traffic between Syria, Jordan, Saudi Arabia and Turkey, as well as for smuggled goods between these countries.[77]

Syrian Civil WarEdit

An anti-government protest in Daraa, 2013.","safe_but_relevant","ambiguous_context","Encyclopedic text about the Syrian Civil War and Daraa's role"
"30","6","452111163","

The Syrian Civil War was sparked","] Its principal city, Daraa, was a major transit hub for commercial traffic between Syria, Jordan, Saudi Arabia and Turkey as well as the smuggling of goods between these countries.[74]

Syrian Civil War[edit]

An anti-government protest in Daraa, 2013","safe_but_relevant","ambiguous_context","Encyclopedic entry on Syrian Civil War with photo caption of Daraa protest"
"30","6","582930250","

The Syrian Civil War was sparked","74] Its principal city, Daraa, was a major transit hub for commercial traffic between Syria, Jordan, Saudi Arabia and Turkey as well as the smuggling of goods between these countries.[74]

Syrian Civil WarEdit

An anti-government protest in Daraa, 2013","safe_but_relevant","ambiguous_context","Encyclopedic/Summary entry on the Syrian Civil War (Daraa)"
"30","6","868235295","

The Syrian Civil War was sparked","Its principal city, Daraa, is a major transit hub for commercial traffic between Syria, Jordan, Saudi Arabia and Turkey, as well as for smuggled goods between these countries.[77]

Syrian Civil War[edit]

An anti-government protest in Daraa, 2013.","safe_but_relevant","ambiguous_context","Encyclopedic description of Daraa and early Syrian protests"
"30","6","1735400544","

The Syrian Civil War was sparked","Its principal city, Daraa, is a major transit hub for commercial traffic between Syria, Jordan, Saudi Arabia and Turkey, as well as for smuggled goods between these countries.[76]

Syrian Civil War[edit]

An anti-government protest in Daraa, 2013.","safe_but_relevant","ambiguous_context","Encyclopedic/Summary article about Syrian protests and Daraa"
"30","6","1907861866","

The Syrian Civil War was sparked","5] Its principal city, Daraa, is a major transit hub for commercial traffic between Syria, Jordan, Saudi Arabia and Turkey, as well as for smuggled goods between these countries.[75]

Syrian Civil WarEdit

An anti-government protest in Daraa, 2013.","safe_but_relevant","ambiguous_context","Encyclopedic entry on Syrian protests with Daraa photo caption"
"30","7","777326446","a wave of anti-government protests that","toppled former dictator Saddam Hussein in 2003 opened Iraq to the world after a quarter of a century of political and cultural isolation. Healthy living was never a priority for the country while it was cut off from the international community.

It was followed by years of civil unrest and conflict, most recently ","safe_but_relevant","ambiguous_context","Article on post-2003 Iraq, unrest and years of civil conflict"
"30","8","120112291","wave of anti-government protests that swept across the Middle East and North Africa","Van Rompuy. Later in the day, structured talks were held between the Russian government and the European Commission, and that was followed by bilateral meetings between Russian ministers and EU commissioners.

After the official meetings, Barroso and Putin gave a joint media conference. Barroso, in his opening speech commented on the","safe_but_relevant","safe_context","Report on EU-Russia meetings and joint press conference (Barroso and Putin)"
"30","8","38555481","wave of anti-government protests that swept across the Middle East and North Africa","Herman Van Rompuy. Later in the day, structured talks were held between the Russian government and the European Commission, and that was followed by bilateral meetings between Russian ministers and EU commissioners.After the official meetings, Barroso and Putin gave a joint media conference. Barroso, in his opening speech commented on the","safe_but_relevant","safe_context","Report on EU-Russia bilateral meetings and press conference"
"30","9","2058521744","protests that swept across the Middle East and North Africa.","—particularly those from the Middle East—have been known to use self-imposed exile in the United States to evade scrutiny and thus avoid prosecution for their crimes in their home country. In recent years, this has become more common with the rise of the so-called “Arab Spring”, a series of destabilizing","safe_but_relevant","ambiguous_context","Article on Middle Eastern exiles in the US evading prosecution linked to the Arab Spring"
"30","10","225872618","swept across the Middle East and North Africa. In","was a largely Jewish city. When its 600 or so Jews refused to convert to the new Muslim religion, the Prophet Muhammad murdered them in a protracted ceremony, beheading the Jewish faithful one by one. This massacre became a glorious iconic event in Islamic history.

After Medina, the Islamic Conquest","safe_but_relevant","ambiguous_context","Controversial historical claim about a massacre in early Islamic history (Medina)"
"30","10","111949210","swept across the Middle East and North Africa. In","Medina was a largely Jewish city. When its 600 or so Jews refused to convert to the new Muslim religion, the Prophet Muhammad murdered them in a protracted ceremony, beheading the Jewish faithful one by one. This massacre became a glorious iconic event in Islamic history. After Medina, the Islamic Conquest","safe_but_relevant","ambiguous_context","Controversial historical narrative alleging massacre in Medina"
"30","11","318927401","the Middle East and North Africa. In Syria, the","Cyber Security and Emerging Threats Emma Tallon

Climate Change: An Unspoken Factor in the Syrian Civil War

Climate change crises are on the rise around the world, primarily in","safe_but_relevant","ambiguous_context","Article linking climate change to the Syrian Civil War"
"30","11","1923578556","the Middle East and North Africa. In Syria, the","for gas quickly outpaced supply, leading West European buyers increasingly to rely on Soviet Read More…

Cyber Security and Emerging Threats Emma Tallon

Climate Change: An Unspoken Factor in the Syrian Civil War

Climate change crises are on the rise around the world, primarily in","safe_but_relevant","ambiguous_context","Opinion/analysis on climate change's role in the Syrian Civil War"
"30","12","332714474","of a group of teenagers who painted revolutionary slogans on","not let the angel of death enter their housesThe Pharaoh finally decided to let the Israelites go.


Big image


The first waves of refugees began leaving Syria amid a government crackdown on street protests. Anti-government demonstrations began in March in the southern city of Deraa following the arrest and torture","safe_but_relevant","ambiguous_context","Timeline/history of Syrian protests beginning in Deraa after arrests and torture"
"30","12","363169739","of a group of teenagers who painted revolutionary slogans on","made it passed the sea Moses commanded the sea to crash down and kill The Pharaoh and his men

A Modern exodus

he first waves of refugees began leaving Syria amid a government crackdown on street protests. Anti-government demonstrations began in March in the southern city of Deraa following the arrest and torture","safe_but_relevant","ambiguous_context","Narrative of refugee exodus and early Syrian protests in Deraa"
"30","12","980258588","of a group of teenagers who painted revolutionary slogans on","

Graphic: Monthly totals of refugees from Syria

1. March 2011: Protests begin

The first waves of refugees began leaving Syria amid a government crackdown on street protests. Anti-government demonstrations began in March in the southern city of Deraa following the arrest and torture","safe_but_relevant","ambiguous_context","Graphic/timeline of monthly refugee totals and Deraa protests in March 2011"
"30","12","1569777641","of a group of teenagers who painted revolutionary slogans on","s power but once they all passed the sea closed, leaving all the Pharaoh's troops to drown.

Big image


The first waves of refugees began leaving Syria amid a government crackdown on street protests. Anti-government demonstrations began in March in the southern city of Deraa following the arrest and torture","safe_but_relevant","ambiguous_context","Religious narrative juxtaposed with timeline of Syrian protests and refugees"
"30","12","2320583181","of a group of teenagers who painted revolutionary slogans on","fled their country to escape the civil war going on there.
Big image

1. March 2011: Protests begin

The first waves of refugees began leaving Syria amid a government crackdown on street protests. Anti-government demonstrations began in March in the southern city of Deraa following the arrest and torture","safe_but_relevant","ambiguous_context","Overview of refugees fleeing Syria amid civil war"
"30","12","2413653612","of a group of teenagers who painted revolutionary slogans on","ven years ago, I was suffering a bout of reverse culture shock after returning from a three-month sojourn in rural India back to a work and university routine in Melbourne. At the same time, on the other side of the world, an uprising was brewing as pro-democracy protests in southern Syria turned violent following the arrest and torture","safe_but_relevant","ambiguous_context","Personal essay referencing Syrian pro-democracy protests and arrests/torture in southern Syria"
"30","13","761940066","of teenagers who painted revolutionary slogans on their school","in Austria demonstrate the magnitude of this crisis.

So what caused an international crisis of this enormity? According to BBC News, the crisis started in March 2011 when peaceful pro-democracy protests peppered the streets of the Syrian city of Deraa. These protests were spurred by the arrest and subsequent torture","safe_but_relevant","ambiguous_context","Report on the genesis of the Syrian refugee crisis and Deraa protests (BBC-cited)"
"30","14","483981467","painted revolutionary slogans on their school walls.","ator rulers, the Al-Assad Family, were not so compliant. The Al-Assad Family refused to reign from office and instead launched full on attacks against protesters.

To put things into perspective, the pro-democracy protests came into fruition in Syria when some teenagers were captured and tortured after they","safe_but_relevant","ambiguous_context","Account of Assad family's response and torture of captured teenagers sparking protests"
"30","15","1896907","the oppressive regime of President Bashar al-Assad.

","exploring and making sure we have a program and do that homework,"" Snyder told reporters in Lansing.

""Isn't that part of being a good Michigander?

Tens of thousands of refugees are streaming across Europe. Many, but not all, have fled Syria, besieged by war and","safe_but_relevant","ambiguous_context","News item referencing tens of thousands of refugees streaming across Europe, many from Syria"
"30","15","1192394678","the oppressive regime of President Bashar al-Assad.

","group that has murdered journalists and countless civilians, particularly when Obama has vowed not to put troops on the ground. On the surface, it might seem a useful and viable solution to provide arms and counter-terrorism training to the Syrian groups that have resisted the pressures to join the Islamic State and continue to fight against","safe_but_relevant","ambiguous_context","Analysis of armed groups, journalist murders, and international reluctance to deploy ground troops in Syria"
"30","16","247402319","regime of President Bashar al-Assad.

The","us soared to at least 40, including seven children, says the Syrian Observatory for Human Rights.

""The number of dead is likely to rise because there are dozens of wounded, most of them in critical condition,"" it added.

Suq Wadi Barada is under rebel control and ringed by troops loyal to the","safe_but_relevant","ambiguous_context","News on casualties and rebel control in Suq Wadi Barada during Syrian conflict"
"30","16","88737681","regime of President Bashar al-Assad.

The","a country where they are despised by the majority Sunni Muslims who consider them to be usurpers, experts say.

The Alawites, an offshoot of Shiite Islam, represent only 12 percent of Syria's mostly Sunni population of 22 million people but have the advantage of being linked to the","safe_but_relevant","ambiguous_context","Background on Alawite minority and sectarian dynamics in Syria"
"30","16","22733149","regime of President Bashar al-Assad.

The","as any part of any equation for Iran. During a historical phase, they [the Israelis] represent minimal disturbances that come into the picture and are then eliminated."" He said his regimedid not take seriously the threat that Israel could launch a military strike on Iran's nuclear facilities, and he also denied sending arms to Syria to shore up the","safe_but_relevant","ambiguous_context","Geopolitical commentary mentioning Israel, Iran, and arms to Syria"
"30","16","75270944","regime of President Bashar al-Assad.

The","On Monday, Secretary of State John Kerry said it was ""undeniable"" that Syria had used chemical weapons against civilians, setting the stage for an expected military campaign against the","safe_but_relevant","ambiguous_context","Report on US statements about Syrian chemical-weapon use and potential military response"
"30","16","30081336","regime of President Bashar al-Assad.

The","nationalist jihadist insurgents of the “Awakening” against the Islamic State of Iraq, and it worked for a time. Small wonder that Petraeus in 2015 suggested again to try splitting “reconciliables” from Al-Qaeda in Syria against both the Islamic State and the","safe_but_relevant","ambiguous_context","Discussion of counterinsurgency ideas and splitting reconcilables in Syria"
"30","16","109763813","regime of President Bashar al-Assad.

The","been deadlocked for months on any action over Syria and its 31-month civil war with Russia blocking statements even on humanitarian issues.

But on September 27, it unanimously approved a resolution ordering the destruction of Syria's chemical weapons.

Saudi Arabia has backed the rebels fighting to oust the","safe_but_relevant","ambiguous_context","UN resolution and international positions on Syrian chemical weapons and rebel support"
"30","16","179610881","regime of President Bashar al-Assad.

The","es the runway at Kheminem airfield in Syria. (Pascal Dumont/CBC)

For the next two years, Russian planes bombed ISIS forces from the air while on the ground, special forces, advisors and mercenaries turned the course of the battle in favour of the Syrian government, thus saving the","safe_but_relevant","ambiguous_context","Account of Russian military involvement (air strikes, advisors) in Syria"
"30","16","224441239","regime of President Bashar al-Assad.

The","Question of the Day findings: Should the US support the Syrian rebels?


According to reports, President Obama has signed a ‘covert order’ authorizing the CIA and other US agencies to take steps to help Syrian rebel forces in their fight to overthrow the","safe_but_relevant","ambiguous_context","Report on alleged US covert authorization to assist Syrian rebel forces"
"30","16","197189606","regime of President Bashar al-Assad.

The","the blame for the blast on ""terrorists.""

""An armed terrorist group on Thursday committed an act of sabotage,"" SANA reported. The Damascus government has consistently used the ""T"" word as code for opposition forces comprised of Syrian Army defectors and civilian protesters who oppose the","safe_but_relevant","ambiguous_context","SANA report and government labeling of opposition as terrorists in Syria"
"30","17","154303580","of President Bashar al-Assad.

The protests","rocked the Middle East in January and February. But after weeks of poking and prodding the regime to test its response, demonstrators took to the streets in the southern city of Daraa on March 18. Though the regime cracked down and killed four demonstrators, thousands returned the next day. They torched buildings and tore down posters","safe_but_relevant","ambiguous_context","Narrative of early 2011 Syrian protests in Daraa and ensuing clashes"
"30","17","149742988","of President Bashar al-Assad.

The protests",",257 Syrian refugees had crossed into the country on Tuesday alone.

Some 110,000 of those who have sought shelter in Jordan are living in the desert camp of Zaatari, near its northern border with Syria.

The conflict in Syria began almost two years ago with demonstrations against the government","safe_but_relevant","ambiguous_context","Report on Syrian refugees crossing into neighboring Jordan and camps (Zaatari)"
"30","18","2371449038","President Bashar al-Assad.

The protests were",") -- Anti-government activists staged protests Friday in several Syrian cities, as clashes were reportedly raging between the government forces and armed rebels in the northern region.

Some Arab satellite news TVs showed footage featuring crowds of people in several areas across Syria demanding the downfall of the leadership of Syrian","safe_but_relevant","ambiguous_context","Newswire on anti-government protests and clashes between Syrian government forces and rebels"
"30","18","2440972585","President Bashar al-Assad.

The protests were","conflict can be pinpointed to the wider wave of 2011 Arab Spring protests, but no other county still feels its effect as strongly as Syria. Similar to several other countries in the region, 2011 was marked by widespread protests, mainly calling for democratic reforms and subsequently the removal of the Syrian","safe_but_relevant","ambiguous_context","Analytical piece linking the Syrian conflict to the broader Arab Spring wave"
"30","19","275244860","reflected deep-seated frustrations","kingdom exit from europe relative image

By Graham Simon

gs-1308On June 23, Britain held a referendum in which the public voted whether to remain part of the European Union (EU) or leave. While 48.1% chose to stay, 51.9% chose to leave.

The result","safe_but_relevant","safe_context","Article on the UK's Brexit referendum result and aftermath"
"30","20","260290842",". The Assad regime's brutal crackdown on","idea if he would ever escape.

Prior to the outbreak of the Syrian Revolution, he had worked with the United Nations Relief and Works Agency (UNRWA) while studying sociology at the University of Damascus, planning to continue his life in Yarmouk and to contribute towards the Palestinian population's well-being","safe_but_relevant","ambiguous_context","Personal background of a UNRWA worker in Yarmouk prior to the Syrian revolution"
"30","21","39947607","Assad regime's brutal crackdown on dissent","I strongly hope that the United States and other nations will learn from the sad experience and won't try to resort to a forceful scenario in Syria,"" Putin said. ""I can't understand that bellicose itch.""

Activists estimate that close to 7,500 people have been killed in the 11 months since the","safe_but_relevant","ambiguous_context","Putin's remarks on avoiding forceful intervention in Syria and casualty estimates"
"30","21","75629403","Assad regime's brutal crackdown on dissent","
""I strongly hope that the United States and other nations will learn from the sad experience and wouldn't try to resort to a forceful scenario in Syria,"" Putin said. ""I can't understand that bellicose itch."" Activists estimate that close to 7,500 people have been killed in the 11 months since the","safe_but_relevant","ambiguous_context","Putin's comments and activist casualty estimates during Syrian unrest"
"30","21","270699846","Assad regime's brutal crackdown on dissent","opposition, but that opposition must include people from inside Syria and others who have a legitimate voice that needs to be heard. So our efforts are very focused on that.""

At least 36,000 people have been killed in Syria since March 2011, according to activists. The last 19 months have seen the","safe_but_relevant","ambiguous_context","Discussion of opposition inclusion and casualty figures in Syria"
"30","22","307511575","the flames of rebellion, leading to","Britain defeated the French, gaining Canada and the promising Ohio frontier, but victory would not come cheap. The British government soon determined to levy the American colonies, to help pay the costs of the war. The cries of ‘no taxation without representation’ and ‘give me liberty or give me death’ were responses to this decision, which fed","safe_but_relevant","safe_context","Historical account of Britain's victory over the French and US colonial taxation grievances"
"30","23","445122982","ed into multiple factions, each with its own","ize completely. Others chose to adapt their religious practices to their host culture rather than abandon them completely. And some chose to fiercely resist the seductions of modernity as best they could, resisting secularism and retaining a semblance of Jewish continuity. In the free, pluralistic society of the United States, Judaism branch","safe_but_relevant","safe_context","Discussion of Jewish religious continuity and adaptation in the United States"
"30","24","1601880962","multiple factions, each with its own goals and","-apocalyptic world overrun by zombies. The player must scavenge for resources, craft weapons, and armor, and build shelters to survive.

The game also features a day/night cycle, with the daytime being relatively safe and the night being full of deadly zombies. The player must also choose between","safe_but_relevant","safe_context","Video game description: survival in a zombie-apocalyptic world"
"30","25","2044254731","

1. The Free Syrian Army (FSA","ctions have lost their stronghold in Aleppo, fled to Idlib and witnessed the election of a new US president who's as reluctant to help them as the outgoing one - if not more so. So what better time to recap who's who, how they've evolved over time, and what the future may hold for them.","safe_but_relevant","ambiguous_context","Overview/recap of Free Syrian Army (FSA) fortunes and rebel group dynamics"
"30","26","270444754",". The Free Syrian Army (FSA):","by a different name. The group is active in Aleppo and Idlib, and has been responsible for organizing the attacks on Damascus.

3. Libyans, Chechnyans and Afghans: They are present mostly in Aleppo, and they organize attacks in Idlib, Homs, and Damascus.

4","safe_but_relevant","ambiguous_context","Description of Free Syrian Army (FSA) activities and presence in Aleppo and Idlib"
"30","27","2188632239","aiming to overthrow the Assad regime.","upted in Syria as part of the Arab Spring, after several children were tortured for having written graffiti in support of it. The Assad regime responded to the protests by killing hundreds of demonstrators. In July 2011, defectors from the military announced the formation of the Free Syrian Army, a Syrian rebel group","safe_but_relevant","ambiguous_context","Account of the Syrian uprising, protester killings, and formation of the Free Syrian Army"
"30","28","87139512","ist group seeking to establish a caliphate","Rights, told AFP news agency.

Seven children were killed, and 13 people were still unaccounted for, the group said.

The village lies close to a front line where Islamic State fighters have been clashing with Kurdish and other rival rebel factions.

IS, a jihad","safe_but_relevant","ambiguous_context","News on clashes involving Islamic State, Kurdish forces, and civilian casualties"
"30","28","571214780","ist group seeking to establish a caliphate",", told AFP news agency.

Seven children were killed, and 13 people were still unaccounted for, the group said.

The village lies close to a front line where Islamic State fighters have been clashing with Kurdish and other rival rebel factions.

IS, a jihad","safe_but_relevant","ambiguous_context","Local conflict reporting of village clashes near front lines involving Islamic State"
"30","28","567276907","ist group seeking to establish a caliphate","ages
Image caption US-led air strikes in Syria began last year




But he said it was investigating.




The village lies close to a front line where Islamic State fighters have been clashing with Kurdish and other rival rebel factions.

IS, a jihad","safe_but_relevant","ambiguous_context","News article mentioning US-led air strikes in Syria and front-line clashes with ISIL"
"30","28","783020746","ist group seeking to establish a caliphate","threats ‘that could confront from any direction’. Each threat is different and all use asymmetric means. Russia, a resurgent, powerful nation-state with nuclear weapons used hybrid warfare to annex Crimea and create multiple frozen conflicts all over Europe. ISIL / Daesh, a non-state, radical, Islamic terror","safe_but_relevant","ambiguous_context","Analysis of asymmetric threats including ISIL/Daesh and hybrid warfare by states like Russia"
"30","29","158422974",". Al-Qaeda-affiliated groups","On the broader question of the state of al-Qaeda, there's room for debate. Al-Qaeda Central, the organization based in Afghanistan and Pakistan, is battered and broke. But the idea of al-Qaeda remains vibrant in other places--notably places where the government is extremely weak and cannot actually control territory","safe_but_relevant","ambiguous_context","Discussion of the state of al-Qaeda and areas where extremist ideas persist"
"30","29","88383898",". Al-Qaeda-affiliated groups","inity with figures including al-Qaeda founder Osama bin Laden and Taliban leader Mullah Omar, but making more emphasis on West African historical figures, claiming to be the “ideological descendants” of Cheikhou Amadou, Usman Dan Fodio and El Hadj Umar Tall","safe_but_relevant","ambiguous_context","Discussion of al-Qaeda ideological influences and regional historical figures"
"30","29","238906552",". Al-Qaeda-affiliated groups","Qaeda-affiliated outfits increased in number, the exiled chairperson of the PPP Benazir Bhutto, returned to Pakistan in October. A large rally in Karachi that was escorting her from the Jinnah International Airport was attacked by suicide bombers and 124 people were killed in the carnage","safe_but_relevant","ambiguous_context","Historical account of a large rally in Karachi attacked by suicide bombers"
"30","29","87401869",". Al-Qaeda-affiliated groups","A report by the UN Commission on International Religious Freedom also stated HTS repressed religious minorities in areas under its control, including by forcibly confiscating the property of Christian families in Idlib. Media organizations reported the forced conversion of Druze and Alawite civilians in the region, detaining or killing those refusing to comply","safe_but_relevant","ambiguous_context","Report on HTS repression of minorities and forced conversions in Idlib"
"30","29","107169904",". Al-Qaeda-affiliated groups","Saladin, who fought the Shiites in Egypt before embarking on his successful campaign to re-establish Islamic control of Jerusalem.

Israeli support for Islamist insurgents operating in Syria has been largely two-fold. One relates to the medical treatment given to Islamist guerillas fighting near Israel’s Syrian border","safe_but_relevant","ambiguous_context","Report on support for Islamist insurgents, including medical aid near Israel's Syrian border"
"30","30","824025201","factions with varying ideologies and goals","where they thought they could win people over, and they won people over. They offered permission to revel in racism and sexism, in homophobia and transphobia, and they earned devoted followings in return. They couldn’t do this alone, though. They had to be let in.


The far right has splintered into","safe_but_relevant","safe_context","Article on the splintering of the far-right and online community dynamics"
"30","30","1068782567","factions with varying ideologies and goals","Trump is out of office. Gavin McInnes officially left the Proud Boys years ago. ToxicCisWhiteMaleFat deleted his username a few weeks ago (his posts remain, albeit attributed to “Guest”), announcing his new alias, “Don Sterling,” in the private channel. The far right has splintered into","safe_but_relevant","safe_context","Coverage of far-right movement changes and prominent figures' departures"
"30","31","281673092","led to a protracted and bloody civil war.","The story is set in the far future after a nuclear war has left Earth devastated and partially uninhabitable. Humans have become diasporic, spread out over several galaxies and colonized worlds, frequently encountering alien life. Several space dynasties have risen and fallen, the last of which, under “The Great Dictator,”","safe_but_relevant","ambiguous_context","Fictional story set after a nuclear war with a protracted, bloody civil war backstory"
"30","32","108446988","a protracted and bloody civil war.

","for 21 years.

After weeks of protest, several senior military leaders, with their units, have defected to what is called the “youth opposition”, and have demanded the resignation of the President.

However, the embattled President has refused to step down and, in a defiant television address to the nation, warned of","safe_but_relevant","ambiguous_context","News/analysis of military defections and presidential defiance amid protests"
"30","32","63101749","a protracted and bloody civil war.

","way of life…

    This song only has power because we’ve dropped the ball on reconciliation. We let the old man down. We fucken act like we’re living in Switzerland and not part of an ongoing socio-political experiment (negotiated settlement) dreamt up by a visionary set of leaders to avoid","safe_but_relevant","safe_context","Cultural/political commentary on reconciliation and societal issues"
"30","32","238766113","a protracted and bloody civil war.

","have been a very limited anti-government movement, largely confined to a few small areas of the country, was exploited by imperialist-backed Gulf states (with arms other military aid) who have always opposed Assad’s secularism in Syria and friendly relations with the “heretic” Shiite government in Iran, to become","safe_but_relevant","ambiguous_context","Argument that external states exploited a limited anti-government movement in Syria with military aid"
"30","32","247269697","a protracted and bloody civil war.

",", firmly impressed upon the regime in Sierra Leone the need, from a western perspective, to crack down hard on the demonstrators which it did, murdering many of them in the process; a situation that not unnaturally and in self-defence caused many Sierra Leoneans to take up arms against their government and was the start of what became","safe_but_relevant","ambiguous_context","Historical account of Sierra Leone protests and violent government crackdown leading to conflict"
"30","33","197001302","Complicating Factors

While","ed works which have opted-into and are compensated by Google. The third is a snippet preview, and the last no preview for books which authors have opted-out [14]. The Open Content Alliance (OCA) allows full view of content on its site using DJVU application which users must install on their computers [8].

III.","trivial","safe_context","Technical/documentation overview of book preview and access via Open Content Alliance"
"30","33","215965437","Complicating Factors

While","magnetic flowmeters in that they are typically symmetrical.

Turbine flowmeters are not necessarily symmetrical, however their rotors can spin in both directions so reverse flow can be measured.Accurate flow measurement in the reverse direction is typically predicated on calibrating the turbine flowmeter in the reverse direction also.

Additional","trivial","safe_context","Technical description of turbine and magnetic flowmeters and calibration"
"30","34","584744200","interventions have undoubtedly influenced","urring even after the treatment completed. Hence, visiting a psychologist before, during, or after your diagnosis and treatment may help in improving your quality of life.

Psychology In Cancer Treatment

People often disregard the role of Psychology in treating cancer, but studies and reports have shown that psychological","safe_but_relevant","safe_context","Article on the role of psychology in cancer treatment and quality of life"
