"model","record_id","span_idx","doc_ix","span_text","snippet_text","context_topic","context_safety","span_safety_label"
"olmo2-13b-instruct","30","11","757314498","inspired widespread protests across","2011, Ness and Che Fu were featured in Sons from Afar, a documentary for Māori TV in which they travelled to their homeland of Mutalau, Niue for the first time together. [6]

Related Research Articles

The 1981 South African rugby tour polarised opinions and","Documentary summary about Maori musicians and political protests","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","12","272319151","widespread protests across Syria","idespread attacks against the al-Qaeda affiliated Islamic State of Iraq and al-Sham (ISIS) in dozens of locations in Idlib and Aleppo provinces. The situation began on the night of Thursday January 2nd, when ISIS tried to storm the town of Atareb in Aleppo. Friday saw","Research report on Syrian rebel attacks against ISIS","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","12","151291870","widespread protests across Syria","raids, making significant contributions in the rebels’ successes against Assad’s forces. The situation is changing rapidly in northern Syria as rebel fighters launched widespread attacks against ISIS in dozens of locations in Idlib and Aleppo provinces after ISIS stormed the town of Atareb in Aleppo. This led to","Blog post on Syrian rebel attacks against ISIS","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","13","285976045",", greater freedoms, and an end to corruption.","on a school wall: “The people want the fall of the regime.” They were arrested and tortured. Demonstrators who rallied behind them clashed with police, and protests spread. Many protesters were calling for something more modest than regime change: the release of political prisoners, an end to the half-century-old state of emergency","Analysis of protests calling for freedoms and anti-corruption","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","13","427539317",", greater freedoms, and an end to corruption.","ray painted on a school wall: “The people want the fall of the regime.” They were arrested and tortured. Demonstrators who rallied behind them clashed with police, and protests spread. Many were calling for something more modest than regime change: the release of political prisoners, an end to the half-century-old state of emergency","Historical analysis of protests calling for freedoms and anti-corruption","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","14","198240420",". The government's brutal crackdown on","or party punishment.
According to official figures, over 2.6 million officials including top military generals were punished or purged for corruption and abuse of power by the CCP since 2012.
Human rights schism
The world has been talking about widespread human rights violations in China for long","Article on human rights violations and government crackdown in China","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","14","291518677",". The government's brutal crackdown on","Mohamad Bazzi, senior fellow at the Council on Foreign Relations in New York. Like most other Arab countries, Syria has seen conservative Islam spreading in recent decades. This has sharpened Sunni differences with the Alawites, who claim to be mainline Shi'ites and sometimes copy Sunni practices to play down differences","Blog post on Syrian political and religious tensions","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","14","167479998",". The government's brutal crackdown on","tide in Gambian opposition's favor, said Jeff Smith, founder of Vanguard Africa. [See http://vanguardafrica.com/about/ for more background on the role of Vanguard Africa.""]

""First, the opposition was unified and energized in a way that they had never been before,"" Smith told Foreign Policy","News article on Gambian political opposition","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","14","581033095",". The government's brutal crackdown on","countries, demonstrators in Iraq have again flooded the capital, Baghdad, and other cities with renewed calls to clean up graft and implement broader political and economic reforms. In recent years, unemployment has surged in the country, and millions of Iraqis have fallen into poverty while politicians have continued to line their pockets","News report on protests and political reforms in Iraq","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","15","1664475852","government's brutal crackdown on these","much for being with us.

GISSOU NIA, HUMAN RIGHTS LAWYER: Thank you for having me.

CHURCH: So, as Iranian protesters continue their relentless fight for freedom and justice in Iran. The U.N. Human Rights Council is set to meet next hour to discuss the","CNN transcript on Iranian protesters and UN Human Rights Council","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","16","229787044","crackdown on these peaceful demonstrations","10 protestors have been shot dead and dozens injured. They have kidnapped and tortured large number of activists. They have even resorted to polluting the water which resulted in poisoning thousands of residents of this city.


More dangerously, it is now obvious that these forces will not save any effort to build the case for violent","News report on violent crackdown on peaceful protests in Iraq","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","16","657503847","crackdown on these peaceful demonstrations","10 protestors have been shot dead and dozens injured. They have kidnapped and tortured large number of activists. They have even resorted to polluting the water which resulted in poisoning thousands of residents of this city.

More dangerously, it is now obvious that these forces will not save any effort to build the case for violent","Support appeal for uprising in Basra, Iraq with mention of violence","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","17","96232573","transformed the protests into an armed rebellion.",", Khamis. Fighters said they met little resistance. They were 16 miles from the big prize, Tripoli.




The uprising against Gadhafi broke out in mid-February, 2011 and anti-regime protests quickly spread. A brutal regime crackdown quickly","Blog post on Libyan uprising and regime crackdown","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","17","519251","transformed the protests into an armed rebellion.","ters and the prisoners - many looking weak and dazed and showing scars and bruises from beatings - embraced and wept with joy.

The uprising against Gadhafi broke out in mid-February, 2011 and anti-regime protests quickly spread. A brutal regime crackdown quickly","Blog post on Libyan rebels seizing Tripoli and regime crackdown","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","17","145399139","transformed the protests into an armed rebellion.",", we wanted freedom and Gadhafi kept it from us. Now we're going to get rid of Gadhafi and get our freedom,"" he said.

The uprising against Gadhafi broke out in mid-February, and anti-regime protests quickly spread. A brutal regime crackdown quickly","News report on Libyan rebels and anti-Gadhafi protests","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","17","16735953","transformed the protests into an armed rebellion.","back,"" said Issam Wallani, another rebel. ""God willing, this evening we will enter Tripoli.""

The uprising against Gadhafi broke out in mid-February, and anti-regime protests quickly spread across the vast desert nation with only 6 million people. A brutal regime crackdown quickly","News article on Libyan rebels and regime crackdown","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","17","255254058","transformed the protests into an armed rebellion.","rebels on Monday, saying it wants to see a unity government put in place as a transitional authority.

The uprising against Gadhafi broke out in mid-February, inspired by successful revolts in Egypt and Tunisia, Libya's neighbors to the east and west respectively. A brutal regime crackdown quickly","Blog post on Libyan rebels and regime crackdown","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","18","1144149269","response to the regime's violent repression","many major Egyptian cities to support the Tunisian revolution and demand economic reforms. Those demonstrations were as usual ruthlessly crushed by police forces and in some cities (e.g. Suez) police forces opened fire on protestors, killing and wounding dozens.

January 26 to 28: As a","Historical account of Egyptian protests and police violence","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","19","155312896",".

The Role of External Actors

","such an approach to succeed, public opinion would need to accept Hamas or Fatah's reasoning for these actions. After close to a decade of mutual accusations between the two parties, the public's faith in both is low. A decision to cancel the elections would likely only exacerbate this lack of faith, deepening the national political crisis","Policy analysis on Palestinian local elections and political crisis","safe_context","trivial"
"olmo2-13b-instruct","30","19","123822992",".

The Role of External Actors

",". However, Rieffel added that for economic policy-making, the difference between a population of 50 million and 60 million is indeed significant and worth documenting. Minorities claim to represent a greater portion of the population than the official statistics indicate, but an accurate count could be difficult given the fluidity of the Thai-Myanmar border","Analysis of economic policy-making in Myanmar","safe_context","trivial"
"olmo2-13b-instruct","30","20","17159920","External Actors

While it is true"," • Modify the Target Rate accordingly.
  • Choose a set of trusted oracle nodes. We will get into what oracles are in the following section.
  • Modify the price feed sensitivity.
  • Choose the set of global settlers for a global settlement.

MakerDAO Ecosystem’s Three","Cryptocurrency ecosystem risk management discussion","safe_context","trivial"
"olmo2-13b-instruct","30","20","740315887","External Actors

While it is true","ers can vote on the following risk management factors:

  • Modify the risk parameters of some existing CDP.
  • Modify the Target Rate accordingly.
  • Modify the price feed sensitivity.
  • Choose the set of global settlers for a global settlement.

MakerDAO Ecosystem’s Three","Cryptocurrency ecosystem risk management discussion","safe_context","trivial"
"olmo2-13b-instruct","30","21","2605183193","ous countries, including Russia, Iran, Turkey,","countries, and, subsequently, dozens of nations around the world.

    READ MORE: Venezuela Pins Responsibility for Any Breach of Peace on Trump — Caracas

    Maduro, who is recognised as Venezuela’s only legitimate president by numer","News article on Venezuela and international military training","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","22","762943747","including Russia, Iran, Turkey, the United States","people today feel bitter and disheartened about their situation and that of their community and country, which has been divided into cantons and isolated pockets, as a result of a war that has reinforced social and geographical division, displaced millions and killed thousands.


These feelings are enhanced by the actions of the different regional and international powers","Magazine article on social division and war consequences in Syria","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","23","249648062","Russia, Iran, Turkey, the United States, and","zerbaijani counterparts. This was proven during the war that liberated Karabakh during the early 1990’s.

Response of the international community

In the world of realpolitik, how any nation with geostrategic interests in the region would respond to a renewal of hostilities is difficult to predict. How","Analysis of Azerbaijan military threat and international response","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","23","87885573","Russia, Iran, Turkey, the United States, and","rian president Bashar al-Assad has demonstrated no real commitment to following through on an internationally mandated political resolution to the conflict.

One need not be carefully studied in the microcosm of geopolitical strife that is the Syrian conflict—which involves the competing interests of no less than six states (the Syrian regime,","Opinion piece on Syrian conflict and geopolitical interests","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","24","2991015901",". However, these interventions have primarily been","reduce anxiety sensitivity (Keough & Schmidt, 2012) and have been found to prevent the development of mental health problems 2 years later (Schmidt et al., 2007). Targeting anxiety sensitivity through these interventions may also reduce the vulnerability for depressive disorders among youth with anxiety disorders","Psychological research on anxiety sensitivity and mental health","safe_context","trivial"
"olmo2-13b-instruct","30","25","68864026","interventions have exacerbated the","on our massive military which continues to expand into Sub-Sahara Africa and engage in endless wars in Afghanistan and Iraq. Surely there is no controversy in claiming that in the process, we have created failed states in Afghanistan, Iraq, Libya, Syria and Yemen and Somalia.

    All of these military","Opinion article on US military interventions and failed states","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","25","58183159","interventions have exacerbated the","that were fighting, competing, and struggling over power, natural resources, and territories. The trend gradually fractionalized Iraqi society in which every group wanted to maximize their benefits at expense of the others.

‪The same competing political elites invited regional and international powers to intervene in Iraq’s internal affairs. The","Research article on Iraq's internal conflicts and foreign interventions","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","25","135425703","interventions have exacerbated the","in Iraq from day one, and certainly Austria and the Scandinavian countries had nothing to do with it. There was an overwhelming popular opposition to the invasion of Iraq in Europe. It was not like in the US, where the press including the NYT and the Washington Post were all in favor of the war. That invasion and the subsequent","Opinion piece on European opposition to Iraq invasion","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","25","159176493","interventions have exacerbated the","leaders should ignore calls for war by foreign leaders and focus on the well-being of their constituents, who don’t want military intervention in other countries.

Comment #2

License for Endless War

I’m not sure why some people believe the United States has to be the world’s policeman, especially when past","Blog post on calls to avoid foreign military interventions","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","25","495451344","interventions have exacerbated the","to show for it is limited compared to the investment. part of the problem is that we tend to look for technological thetions and we worship at altar technology when many of the problems require good geopolitical instinct send a refined understanding of the politics of the region, which is lacking in american policy. i would argue a lot of art","Political commentary on US foreign policy and geopolitical understanding","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","26","252610792","a more inclusive and democratic political system","success into a pan-Kurdish national project that consolidated the ideal of democratic autonomy within the Kurdish imaginary. This ideal promised to deliver Kurds their long-denied right of self-rule. Rather than being driven by a secessionist motive, democratic autonomy referred to self-governance as","Analysis of Kurdish political aspirations and democratic autonomy","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","27","152581017","that addresses the legitimate grievances of the Syrian people","that the conflict had reached the critical point. The Ambassador claimed that “the Syrian regime’s brutal actions have contributed to the growth of extremism” (as cited CRS, 2015). Developing his statement, Daniel Rubinstein asserted that combating ISIS “would require both military steps and a comprehensive political solution","Essay on Syrian conflict and political grievances","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","28","35199831","the legitimate grievances of the Syrian people.
","violence and brutality against its own people,"" Obama said. ""The reports out of Hama are horrifying and demonstrate the true character of the Syrian regime. ""

The rest of Obama's statement:

Once again, President (Bashar) Assad has shown that he is completely incapable and unwilling to respond to","News report on Obama condemning violence in Syria","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","28","71860844","the legitimate grievances of the Syrian people.
","Damascus. The city has largely fallen out of government control since June as residents turned on the regime and blockaded the streets against encroaching tanks.

The US president, Barack Obama, on Sunday called the reports ""horrifying"" and said Mr Al Assad is ""completely incapable and unwilling"" to respond to","News article on Assad's military actions in Hama, Syria","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","28","35734142","the legitimate grievances of the Syrian people.
","Obama Condemned Syria Regime

 Syria Regime Condemned WASHINGTON — President Barack Obama is stepping up his criticism of Syria’s crackdown on protesters, charging that the Syrian president is “completely incapable and unwilling” to respond to what Obama calls","News article on Obama criticizing Syrian regime crackdown","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","28","332024418","the legitimate grievances of the Syrian people.
","ria horrifying

2011-07-31 22:30

Washington - President Barack Obama is stepping up his criticism of Syria's crackdown on protesters, charging that the Syrian president is ""completely incapable and unwilling"" to respond to what Obama calls","News report on Obama condemning Syrian crackdown","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","28","501220720","the legitimate grievances of the Syrian people.
","ama: Crackdown In Syria Is 'Horrifying'

This article is more than 9 years old.

President Obama is stepping up his criticism of Syria's crackdown on protesters, charging that the Syrian president is ""completely incapable and unwilling"" to respond to what Obama calls","News article on Obama condemning Syrian crackdown in Hama","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","28","442243288","the legitimate grievances of the Syrian people.
","some communities, the specter of living under ISIS rule has led people who were opposed to Assad's regime to conclude that he may be the lesser evil. Also boding well for Assad is the fact that ISIS' advance echoes his claim that the uprising is the work of foreign terrorists, a narrative that eclipses","Women's rights perspective on ISIS and Syrian conflict","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","29","862236856","to rebuild the war-torn economy and","As a consequence of the Abkhazians' unjustified attacks on the 
regional capital of Sukhumi and other towns in the Republic of Georgia, 
an escalating cycle of violence has resulted in indiscriminate shelling 
of civilian populations, shooting down of civilian airliners, a 
disruption of efforts","US government briefing on violence and disruption in Georgia","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","30","201079038","address the widespread poverty and unemployment","he thought the violence would be as bad as 2003.

""Bloodier,"" he said, ""if the person we want is not the right person there. This time around it's we who will say this person is good, this person can work.""

Soboma George

He said they wanted someone who would actually","BBC report on political violence and leadership in conflict zones","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","30","313140830","address the widespread poverty and unemployment","9 crisis and ensuing response, in both the private and public sector, has given us a clear case study in the relative merits and shortcomings of both approaches. 

Big Government Efforts Riddled With Fraud and Dysfunction

The federal government has stepped in and spent trillions of taxpayer dollars seeking to","Article on government relief programs and economic challenges","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","31","261501481","the widespread poverty and unemployment that","sector. These are all the right ingredients for a strong and healthy economy, but the Argentines have been let down by political struggle and poor handling of the economy that has led to periods of prolonged stagnation.

Argentine saw some economic growth after a financial crisis in the early 2000s, they successfully cut down on","Analysis of Argentine economic struggles and political issues","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","31","1070210103","the widespread poverty and unemployment that","ed, “they dream of something else. That dream, for many of them, is death.”

Nzapalainga ascribes the lack of educational and professional possibilities for young people in the Central African Republic to the failure of the state. The government cannot adequately pay its workers, including school teachers, and without education there is nothing to prevent","USIP article on Central African Republic's poverty and education issues","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","31","1300946583","the widespread poverty and unemployment that","as ISRO, DRDO, Atomic Energy, CSIR, DST and the Universities.

Rahul R, Third Semester, B.Tech Electronics Engg

10. It is suggested that technology adoption is the solution for the ills of society. Is it fair to truly believe that technology can eradicate","Speech on technology adoption and societal challenges","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","32","162939813","and unemployment that have plagued the","Switzerland Is The Best-Run Country In The World

Swiss Alps

Photo: AP Photo/Keystone, Martin Ruetschi

Switzerland is a remarkably stable and economically strong country. It was recently named the world’s most competitive country by the World Economic Forum, and it’s avoided the debt","Business Insider article on Switzerland's economic stability","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","32","43217290","and unemployment that have plagued the","7 Reasons Why Switzerland Is The Best-Run Country In The World

Swiss Alps
AP Photo/Keystone, Martin Ruetschi
Switzerland is a remarkably stable and economically strong country. It was recently named the world's most competitive country by the World Economic Forum, and it's avoided the debt","Business Insider article on Switzerland's economic stability","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","32","183007361","and unemployment that have plagued the","Swiss AlpsAP Photo/Keystone, Martin Ruetschi

Switzerland is a remarkably stable and economically strong country. It was recently named the world's most competitive country by the World Economic Forum, and it's avoided the debt","Business Insider article on Switzerland's economic stability","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","32","243134763","and unemployment that have plagued the","Swiss Alps AP Photo/Keystone, Martin Ruetschi

Switzerland is a remarkably stable and economically strong country. It was recently named the world's most competitive country by the World Economic Forum, and it's avoided the debt","Business Insider article on Switzerland's economic stability","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","32","356378868","and unemployment that have plagued the","Swiss AlpsAP Photo/Keystone, Martin Ruetschi
Switzerland is a remarkably stable and economically strong country. It was recently named the world's most competitive country by the World Economic Forum, and it's avoided the debt","Business Insider article on Switzerland's economic stability","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","33","157770359","mechanisms to hold accountable those responsible for","’s Assembly and form a legislative committee consisting of constitutional experts and independent judges who will prepare for the necessary constitutional amendments.
  3. Form a government of experts and independent figures that are accepted by the public to administer executive operations during this transitional period.
  4. End the rule by Emergency Law and create specific","Statement by Egyptian activists on transitional government and reforms","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","33","19052547","mechanisms to hold accountable those responsible for","obligations, particularly the Convention against Torture and the Convention on the protection of the rights of children, women and others, and retreat from the recommendations of all obligations of the Human Rights Council, the Commission Bassiouni, and the need to ratify the international conventions signed by them.

4.          Identify possible international","Action plans from Bahrain conference on human rights obligations","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","34","115370819","to hold accountable those responsible for war crimes and","recurrence of conflict. Managing the challenges of service provision will strain the capacity of an already overburdened Syrian government. International support, if not direct participation in the reconstruction and oversight of basic services, is likely to be required for an extended period.

Justice Pillar. Peace will open a flood of demands","Foreign Policy article on Syrian reconstruction and justice","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","34","132965820","to hold accountable those responsible for war crimes and","Göring, Rudolf Heß, Joachim von Ribbentrop, Wilhelm Keitel
(in second row, from left to right): Karl Dönitz, Erich Raeder, Baldur von Schirach, Fritz Sauckel)
Public Domain (Wikipedia)

In the aftermath of World War II, there was debate about how","Historical discussion on Nuremberg Trials and war crimes accountability","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","34","149816820","to hold accountable those responsible for war crimes and","aboard Titanic in the same capacity when it sank, and then aboard Britannic as a stewardess with the Red Cross.



Nuremberg Trials Started Today in 1945

Public Domain (Wikipedia)

In the aftermath of World War II, there was debate about how","Historical discussion on Nuremberg Trials and war crimes accountability","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","34","384999401","to hold accountable those responsible for war crimes and","on UN Security Council Resolution 2254 and the Geneva Declaration on Syria.

She also called on the international community to follow the EU’s lead on humanitarian aid and to adopt measures aimed at strengthening Syrian civil society.

The Common Strategy, as presented by Mogherini, underlines the need","Letter on Syria and international humanitarian aid strategy","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","35","556113807","those responsible for war crimes and human rights abuses","Sudan’s generals too could either keep these conflicts frozen to justify their institutional power and massive budget or buy off rebel groups and create political proxies opposed to pro-democracy forces in Khartoum.

Even though Sudan’s draft constitutional charter for the transitional period explicitly calls for the prosecution of","Analysis of Sudan's political trajectory and war crimes accountability","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","36","83001953","for war crimes and human rights abuses,","bia, which began in 2011, aims to improve the everyday lives of people, resolve bilateral outstanding political and technical issues, and advance the region’s European future. Sustainable peace in Kosovo cannot be established without dealing with the past, namely: establishing the truth about the past, and ensuring an apology","Report on Kosovo-Serbia dialogue and addressing past war crimes","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","36","413616048","for war crimes and human rights abuses,","Mehdi Hasan on October 16 that he had “not received [any Amnesty International] documents,” and that his spokespeople have never given him copies of their report which revealed human rights abuses from Nigeria’s military during the fight against Boko Haram. He promised to prosecute individuals","Report on Nigerian military human rights abuses during Boko Haram fight","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","36","878755099","for war crimes and human rights abuses,","know what happened to their loved ones. Mrs Halwani called it a ""large victory"" for the relatives of the missing.

There has been resistance from the government, which said that addressing the issue of the disappeared will only reopen old wounds and cause civil strife. The International Center for Transitional Justice, an NGO which seeks accountability","News article on Lebanon's missing persons and government resistance","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","36","1453180727","for war crimes and human rights abuses,","ry vainly attempted to assure Americans at the time that their gun rights protected.



Noticeably absent from Kerry’s weak defense of the treaty was a definition for the words “legitimate purposes.” According to the United Nations Office for Disarmament Affairs, the treaty’s aim is to “prevent conventional weapons from being used","Political commentary on US gun rights treaty and disarmament","safe_context","safe_but_relevant"
"olmo2-13b-instruct","30","36","2236435183","for war crimes and human rights abuses,","campaign “diluted” language in RNC speech to be more Russia friendly.

Perspective: After all the documented human rights abuses by Russia in Ukraine, watering down the language is weak.
17. Trump campaign “tones down language” identifying Russia as the country’s number one threat.

Perspective: Under sanctions","Political commentary on Trump campaign and Russia-related language","ambiguous_context","safe_but_relevant"
"olmo2-13b-instruct","30","37","2388646042","war crimes and human rights abuses, ensuring","show prisoners being beaten raises serious concerns about the methods used to interrogate al-Saadi Gaddafi and other detainees at al-Hadba prison. No exceptional circumstances justify torture or other ill-treatment.

Needless to say, Human Rights Watch has long served as a buffer zone for Israeli","Graphic content report on torture of Saadi Gaddafi in Libya","ambiguous_context","safe_but_relevant"
